OGF_ID,FIRE_DISTURBANCE_AREA_IDENT,FIRE_TYPE_CODE,FIRE_YEAR,FIRE_GENERAL_CAUSE_CODE,FIRE_RESPONSE_OBJ_CODE,FIRE_START_DATE,FIRE_OUT_DATE,FIRE_FINAL_SIZE,LOCATION_ACCURACY,BUSINESS_EFFECTIVE_DATE,GENERAL_COMMENTS,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
46001615,SLK34,IFR,1995,LTG,PRO,1995/06/13 00:00:00+00,1995/07/04 00:00:00+00,7500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1493,0,0
46000713,GER30,IFR,1976,LTG,NR,1976/06/02 00:00:00+00,1976/06/11 00:00:00+00,55037,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1494,0,0
46001592,RED21,IFR,1995,LTG,PRO,1995/05/31 00:00:00+00,1995/06/05 00:00:00+00,2545,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1495,0,0
46001260,GER59,IFR,1989,LTG,MON,1989/06/18 00:00:00+00,1989/07/13 00:00:00+00,650,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1496,0,0
46001744,SLK75,IFR,1996,LTG,MON,1996/06/12 00:00:00+00,1996/07/08 00:00:00+00,3750,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1497,0,0
46001110,MOO3,IFR,1986,REC,NR,1986/05/24 00:00:00+00,1986/07/01 00:00:00+00,2350,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1498,0,0
46001323,SIO101,IFR,1989,LTG,PRO,1989/07/16 00:00:00+00,1989/09/02 00:00:00+00,1970,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1499,0,0
46000772,RED91,IFR,1976,LTG,NR,1976/07/06 00:00:00+00,1976/07/28 00:00:00+00,283,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1500,0,0
46001424,GER35,IFR,1991,LTG,MON,1991/07/06 00:00:00+00,1991/08/25 00:00:00+00,500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1501,0,0
46000560,SHE7,IFR,1969,LTG,NR,1969/05/28 00:00:00+00,1969/06/17 00:00:00+00,486,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:HAND,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1502,0,0
46001388,GER51,IFR,1990,LTG,MON,1990/07/28 00:00:00+00,1990/09/16 00:00:00+00,473,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1503,0,0
46001099,COC11,IFR,1986,RWY,NR,1986/05/24 00:00:00+00,1986/06/11 00:00:00+00,915,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1504,0,0
46001207,RED36,IFR,1988,LTG,NR,1988/06/03 00:00:00+00,1988/10/05 00:00:00+00,3665,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1505,0,0
46001822,FOR5,IFR,1998,INC,SUP,1998/03/30 00:00:00+00,1998/04/07 00:00:00+00,700,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1506,0,0
46001334,SIO133,IFR,1989,LTG,MON,1989/07/20 00:00:00+00,1989/07/28 00:00:00+00,3000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1507,0,0
46001813,COC58,IFR,1998,LTG,MON,1998/07/10 00:00:00+00,1998/08/27 00:00:00+00,8000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1508,0,0
46000937,THU28,IFR,1980,IDF,NR,1980/05/20 00:00:00+00,1980/07/12 00:00:00+00,12545,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1509,0,0
46001561,FOR137,IFR,1995,REC,SUP,1995/08/09 00:00:00+00,1995/09/28 00:00:00+00,598,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1510,0,0
46000688,COC44,IFR,1975,LTG,NR,1975/08/09 00:00:00+00,1975/09/19 00:00:00+00,330,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1511,0,0
46000855,THU43,IFR,1977,LTG,NR,1977/05/14 00:00:00+00,1977/05/14 00:00:00+00,520,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1512,0,0
46001106,KAP10,IFR,1986,IDF,NR,1986/05/23 00:00:00+00,1986/06/24 00:00:00+00,254,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1513,0,0
46001616,SLK35,IFR,1995,LTG,MON,1995/06/13 00:00:00+00,1995/07/07 00:00:00+00,450,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1514,0,0
46000897,GER40,IFR,1980,LTG,NR,1980/06/26 00:00:00+00,1980/08/07 00:00:00+00,405,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1515,0,0
46001416,SIO82,IFR,1990,LTG,MON,1990/08/11 00:00:00+00,1990/09/21 00:00:00+00,735,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1516,0,0
46001597,RED35,IFR,1995,LTG,SUP,1995/05/31 00:00:00+00,1995/07/25 00:00:00+00,13113,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1517,0,0
46001366,SIO11,OFR,1989,LTG,MON,1989/07/13 00:00:00+00,1989/09/02 00:00:00+00,200,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1518,0,0
46001146,RED22,IFR,1987,LTG,NR,1987/06/21 00:00:00+00,1987/07/21 00:00:00+00,1405,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1519,0,0
46001457,SIO110,IFR,1991,LTG,PRO,1991/08/09 00:00:00+00,1991/08/30 00:00:00+00,2015,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1520,0,0
46001952,SAU6,IFR,1999,UNK,SUP,1999/04/25 00:00:00+00,1999/06/09 00:00:00+00,100,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1521,0,0
46000743,KEN295,IFR,1976,LTG,NR,1976/08/22 00:00:00+00,1976/10/10 00:00:00+00,927,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1522,0,0
46001558,DRY26,IFR,1995,LTG,SUP,1995/06/19 00:00:00+00,1995/08/17 00:00:00+00,920,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1523,0,0
46001093,SIO37,IFR,1984,LTG,NR,1984/07/08 00:00:00+00,1984/09/01 00:00:00+00,1133,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1524,0,0
46000735,KEN18,IFR,1976,UNK,NR,1976/05/09 00:00:00+00,1976/06/02 00:00:00+00,383,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1525,0,0
46000717,GER39,IFR,1976,LTG,NR,1976/06/07 00:00:00+00,1976/06/11 00:00:00+00,1578,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1526,0,0
46001908,WAW58,IFR,1998,IDF,SUP,1998/07/11 00:00:00+00,1998/09/12 00:00:00+00,873,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1527,0,0
46001480,GER17,IFR,1992,LTG,MON,1992/06/11 00:00:00+00,1992/07/23 00:00:00+00,16500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1528,0,0
46000997,RED24,IFR,1982,LTG,NR,1982/07/11 00:00:00+00,1982/07/23 00:00:00+00,241,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1529,0,0
46001896,SLK79,IFR,1998,LTG,MON,1998/07/05 00:00:00+00,1998/08/04 00:00:00+00,300,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1530,0,0
46001703,NIP68,IFR,1996,LTG,MON,1996/06/12 00:00:00+00,1996/07/07 00:00:00+00,8650,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1531,0,0
46000899,GER5,IFR,1980,RES,NR,1980/05/20 00:00:00+00,1980/06/20 00:00:00+00,16592,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1532,0,0
46000604,GER35,IFR,1972,LTG,NR,1972/05/26 00:00:00+00,1972/06/10 00:00:00+00,1224,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:HAND,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1533,0,0
46000687,CHA69,IFR,1975,IDF,NR,1975/08/07 00:00:00+00,1975/09/06 00:00:00+00,202,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:FRI840,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1534,0,0
46001151,SIO27,IFR,1987,LTG,NR,1987/05/07 00:00:00+00,1987/05/22 00:00:00+00,582,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1535,0,0
46001014,KEN73,IFR,1983,LTG,NR,1983/08/17 00:00:00+00,1983/10/25 00:00:00+00,84977,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1536,0,0
46000847,SIO27,IFR,1977,LTG,NR,1977/05/19 00:00:00+00,1977/07/15 00:00:00+00,1821,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS500,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1537,0,0
46001965,SLK54,IFR,1999,LTG,MON,1999/06/18 00:00:00+00,1999/07/12 00:00:00+00,10800,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1538,0,0
46000798,SIO86,IFR,1976,LTG,NR,1976/06/28 00:00:00+00,1976/07/01 00:00:00+00,6475,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1539,0,0
46001818,COC70,IFR,1998,LTG,MON,1998/07/12 00:00:00+00,1998/10/02 00:00:00+00,450,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1540,0,0
46001620,SLK44,IFR,1995,LTG,MON,1995/06/14 00:00:00+00,1995/06/26 00:00:00+00,200,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1541,0,0
46000861,RED1,IFR,1978,LTG,NR,1978/05/23 00:00:00+00,1978/06/05 00:00:00+00,737,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1542,0,0
46000792,SIO63,IFR,1976,LTG,NR,1976/05/31 00:00:00+00,1976/06/17 00:00:00+00,1416,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1543,0,0
46001642,SLK78,IFR,1995,LTG,MON,1995/06/18 00:00:00+00,1995/06/26 00:00:00+00,453,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1544,0,0
46001755,THU35,IFR,1996,LTG,MON,1996/06/12 00:00:00+00,1996/07/15 00:00:00+00,720,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1545,0,0
46001829,NIP118,IFR,1998,LTG,MON,1998/06/29 00:00:00+00,1998/08/28 00:00:00+00,1300,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1546,0,0
46000885,CHA6,IFR,1980,IDF,NR,1980/05/20 00:00:00+00,1980/06/18 00:00:00+00,3685,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1547,0,0
46000949,GER23,IFR,1981,LTG,NR,1981/07/10 00:00:00+00,1981/07/14 00:00:00+00,18616,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1548,0,0
46001165,GOG13,IFR,1988,LTG,NR,1988/06/14 00:00:00+00,1988/07/12 00:00:00+00,1002,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1549,0,0
46001866,SLK100,IFR,1998,LTG,MON,1998/07/07 00:00:00+00,1998/08/28 00:00:00+00,1400,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1550,0,0
46001520,COC21,IFR,1994,LTG,MON,1994/06/23 00:00:00+00,1994/08/10 00:00:00+00,1100,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1551,0,0
46001680,NIP110,IFR,1996,LTG,MON,1996/06/30 00:00:00+00,1996/08/27 00:00:00+00,2850,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1552,0,0
46000619,SIO20,IFR,1973,LTG,NR,1973/06/24 00:00:00+00,1973/06/30 00:00:00+00,364,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1553,0,0
46001031,RED162,IFR,1983,LTG,NR,1983/09/03 00:00:00+00,1983/09/30 00:00:00+00,405,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1554,0,0
46000891,FOR27,IFR,1980,IDO,NR,1980/05/05 00:00:00+00,1980/05/19 00:00:00+00,406,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1555,0,0
46000839,RED67,IFR,1977,LTG,NR,1977/06/24 00:00:00+00,1977/07/12 00:00:00+00,13355,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS500,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1556,0,0
46001162,GER27,IFR,1988,LTG,NR,1988/07/05 00:00:00+00,1988/08/07 00:00:00+00,300,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1557,0,0
46001704,NIP76,IFR,1996,LTG,MON,1996/06/12 00:00:00+00,1996/07/07 00:00:00+00,8364,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1558,0,0
46001185,RED231,IFR,1988,LTG,NR,1988/06/20 00:00:00+00,1988/07/14 00:00:00+00,271,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1559,0,0
46000532,FOR3,IFR,1964,RES,NR,1964/04/25 00:00:00+00,1964/04/26 00:00:00+00,405,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:HAND,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1560,0,0
46000602,GER30,IFR,1972,LTG,NR,1972/05/25 00:00:00+00,1972/06/05 00:00:00+00,1012,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:LANDSA,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1561,0,0
46001924,FOR5,IFR,1999,INC,SUP,1999/04/25 00:00:00+00,1999/05/17 00:00:00+00,425,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1562,0,0
46001711,RED13,IFR,1996,LTG,PRO,1996/06/10 00:00:00+00,1996/07/15 00:00:00+00,1459,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1563,0,0
46001451,MOO9,IFR,1991,LTG,MON,1991/06/19 00:00:00+00,1991/08/13 00:00:00+00,1300,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1564,0,0
46001221,SIO159,IFR,1988,LTG,NR,1988/08/11 00:00:00+00,1988/08/31 00:00:00+00,1000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1565,0,0
46001942,NOR11,IFR,1999,MIS,SUP,1999/05/02 00:00:00+00,1999/05/25 00:00:00+00,76,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1566,0,0
46000716,GER38,IFR,1976,LTG,NR,1976/06/07 00:00:00+00,1976/06/11 00:00:00+00,2428,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1567,0,0
46001370,SIO9,OFR,1989,LTG,MON,1989/07/13 00:00:00+00,1989/09/02 00:00:00+00,4000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1568,0,0
46001305,RED43,IFR,1989,LTG,MON,1989/07/10 00:00:00+00,1989/08/09 00:00:00+00,1800,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1569,0,0
46001791,COC49,IFR,1997,LTG,PRO,1997/07/21 00:00:00+00,1997/10/20 00:00:00+00,480,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1570,0,0
46001651,THU53,IFR,1995,LTG,MON,1995/06/19 00:00:00+00,1995/07/18 00:00:00+00,430,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1572,0,0
46000587,MAT17,IFR,1971,IDF,NR,1971/06/01 00:00:00+00,1971/06/08 00:00:00+00,1623,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1573,0,0
46001219,SIO127,IFR,1988,LTG,NR,1988/07/10 00:00:00+00,1988/08/09 00:00:00+00,350,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1574,0,0
46001458,SIO119,IFR,1991,LTG,MON,1991/08/14 00:00:00+00,1991/08/30 00:00:00+00,650,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1575,0,0
46001662,COC48,IFR,1996,LTG,MON,1996/08/03 00:00:00+00,1996/08/21 00:00:00+00,1200,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1576,0,0
46000912,KEN93,IFR,1980,LTG,NR,1980/06/07 00:00:00+00,1980/06/30 00:00:00+00,293,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1577,0,0
46000622,DRY16,IFR,1974,IDO,NR,1974/06/26 00:00:00+00,1974/08/21 00:00:00+00,1457,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:LANDSA,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1578,0,0
54029074,COC16,OFR,2003,LTG,MON,2003/08/15 00:00:00+00,2003/10/15 00:00:00+00,120,Within 100 metres,2004/06/01 00:00:00+00,,,2004/06/01 12:45:19+00,2005/04/28 08:50:30+00,1580,0,0
54033403,NIP92,IFR,2003,LTG,MON,2003/08/16 00:00:00+00,2003/09/22 00:00:00+00,315,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 14:00:01+00,2005/04/28 08:50:30+00,1583,0,0
54033408,SLK51,IFR,2003,LTG,MON,2003/06/18 00:00:00+00,2003/07/12 00:00:00+00,9500,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/10 08:54:11+00,2005/04/28 08:50:30+00,1584,0,0
54053916,RED37,IFR,1961,LTG,NR,1961/07/12 00:00:00+00,1961/09/03 00:00:00+00,243,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:02:54+00,2005/04/28 08:50:30+00,1585,0,0
54035857,WAW21,IFR,2003,IDF,SUP,2003/06/20 00:00:00+00,2003/09/23 00:00:00+00,5783,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/10 09:45:07+00,2005/04/28 08:50:30+00,1587,0,0
54033400,NIP68,IFR,2003,LTG,MON,2003/07/15 00:00:00+00,2003/09/22 00:00:00+00,70,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 14:00:19+00,2005/04/28 08:50:30+00,1588,0,0
54053934,KEN112,IFR,1961,LTG,NR,1961/08/22 00:00:00+00,1961/09/14 00:00:00+00,1004,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:03:06+00,2005/04/28 08:50:30+00,1589,0,0
54035848,WAW13,IFR,2003,LTG,SUP,2003/06/13 00:00:00+00,2003/09/23 00:00:00+00,26441,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:58:47+00,2005/04/28 08:50:30+00,1590,0,0
54035856,DRY57,IFR,2003,REC,SUP,2003/06/20 00:00:00+00,2003/07/24 00:00:00+00,896,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:38:38+00,2005/04/28 08:50:30+00,1591,0,0
54053923,RED34,IFR,1961,LTG,NR,1961/06/27 00:00:00+00,1961/09/20 00:00:00+00,1619,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:03:19+00,2005/04/28 08:50:30+00,1592,0,0
54035731,SLK58,IFR,2003,LTG,SUP,2003/06/18 00:00:00+00,2003/08/12 00:00:00+00,32592,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:57:19+00,2005/04/28 08:50:30+00,1593,0,0
54053911,RED14,IFR,1961,LTG,NR,1961/06/18 00:00:00+00,1961/09/10 00:00:00+00,96545,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:33:43+00,2005/04/28 08:50:30+00,1595,0,0
54053912,PIC22,IFR,1961,LTG,NR,1961/06/24 00:00:00+00,1961/07/12 00:00:00+00,906,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:02:45+00,2005/04/28 08:50:30+00,1596,0,0
54053913,PIC21,IFR,1961,LTG,NR,1961/06/22 00:00:00+00,1961/07/17 00:00:00+00,1942,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:02:43+00,2005/04/28 08:50:30+00,1597,0,0
54033388,NIP78,IFR,2003,LTG,MON,2003/07/23 00:00:00+00,2003/09/22 00:00:00+00,50,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 13:59:36+00,2005/04/28 08:50:30+00,1598,0,0
54033410,SLK55,IFR,2003,LTG,MON,2003/06/18 00:00:00+00,2003/07/12 00:00:00+00,16000,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/10 08:55:36+00,2005/04/28 08:50:30+00,1599,0,0
54033418,DRY5,IFR,2003,RES,SUP,2003/04/09 00:00:00+00,2003/04/09 00:00:00+00,60,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 13:59:37+00,2005/04/28 08:50:30+00,1600,0,0
54035623,RED54,IFR,2003,LTG,MON,2003/06/15 00:00:00+00,2003/08/16 00:00:00+00,34311,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:45:25+00,2005/04/28 08:50:30+00,1601,0,0
54033419,FOR11,IFR,2003,MIS,SUP,2003/04/30 00:00:00+00,2003/05/10 00:00:00+00,200,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 14:00:15+00,2005/04/28 08:50:30+00,1602,0,0
54035832,NIP58,IFR,2003,LTG,SUP,2003/06/20 00:00:00+00,2003/07/30 00:00:00+00,807,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:44:21+00,2005/04/28 08:50:30+00,1603,0,0
54033387,RED90,IFR,2003,LTG,MON,2003/08/16 00:00:00+00,2003/09/30 00:00:00+00,60,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 13:59:54+00,2005/04/28 08:50:30+00,1604,0,0
54035840,KEN110,IFR,2003,UNK,SUP,2003/08/17 00:00:00+00,2003/09/17 00:00:00+00,471,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:42:07+00,2005/04/28 08:50:30+00,1605,0,0
46000733,KEN15,IFR,1976,REC,NR,1976/05/07 00:00:00+00,1976/05/09 00:00:00+00,678,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1606,0,0
46001182,RED219,IFR,1988,LTG,NR,1988/06/20 00:00:00+00,1988/07/16 00:00:00+00,704,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1607,0,0
